Crime_ID,FIR_Number,Date_Time,Date,Time,Hour,Day_of_Week,Month,Year,Province,City,Area,Location,Police_Station,Latitude,Longitude,Crime_Type,Crime_Category,Weapon_Used,Victim_Gender,Victim_Age,Suspect_Gender,Suspect_Age,Suspect_Count,Arrest_Status
PK-003694,FIR-0007/2023,2023-06-18 23:17:31,2023-06-18,23:17:31,23,Sunday,June,2023,Punjab,Rawalpindi,Old City,"Sector C, Old City",Old City PS,33.567007,73.011631,Motor Vehicle Theft,Property,Not Used,Male,44,Male,25.0,1.0,Pending
PK-003695,FIR-0008/2023,2023-06-19 00:07:33,2023-06-19,00:07:33,0,Monday,June,2023,Punjab,Bahawalpur,Old City,Old City Park area,Old City PS,29.41309,71.670605,Theft,Property,Not Used,Male,18,Unknown,,,Pending
PK-003696,FIR-0004/2023,2023-06-19 03:56:48,2023-06-19,03:56:48,3,Monday,June,2023,Punjab,Gujranwala,Mall Road,Main Mall Road Bazaar,Mall Road PS,32.160148,74.183205,Burglary,Property,Not Used,Male,49,Male,44.0,2.0,Arrested
PK-003697,FIR-0082/2023,2023-06-19 12:08:24,2023-06-19,12:08:24,12,Monday,June,2023,Sindh,Hyderabad,Old City,Old City Park area,Old City PS,25.385828,68.317546,Motor Vehicle Theft,Property,Not Used,Female,18,Unknown,,,Pending
PK-003698,FIR-0019/2023,2023-06-19 14:39:25,2023-06-19,14:39:25,14,Monday,June,2023,Punjab,Sargodha,University Town,Near University Town Chowk,University Town PS,32.086951,72.694345,Hurt / Assault,Violent,Knife,Female,27,Male,35.0,1.0,Arrested
PK-003699,FIR-0005/2023,2023-06-19 16:57:41,2023-06-19,16:57:41,16,Monday,June,2023,Punjab,Faisalabad,Airport Road,Airport Road Bus Stop,Airport Road PS,31.471037,73.105289,Drug Possession,Drug,Not Used,Male,38,Male,35.0,1.0,Arrested
PK-003700,FIR-0041/2023,2023-06-19 17:56:21,2023-06-19,17:56:21,17,Monday,June,2023,Punjab,Faisalabad,Industrial Area,"House #45, Industrial Area",Industrial Area PS,31.410814,73.148874,Burglary,Property,Not Used,Female,45,Female,38.0,2.0,Pending
PK-003701,FIR-0133/2023,2023-06-19 18:16:53,2023-06-19,18:16:53,18,Monday,June,2023,KPK,Peshawar,Cantt,Near Cantt Petrol Pump,Cantt PS,34.00058,71.512422,Theft,Property,Not Used,Male,23,Male,24.0,1.0,Arrested
PK-003702,FIR-0021/2023,2023-06-19 18:40:54,2023-06-19,18:40:54,18,Monday,June,2023,Sindh,Karachi,North Nazimabad,Near North Nazimabad Chowk,North Nazimabad PS,24.943616,67.041411,Hurt / Assault,Violent,Blunt Object,Male,16,Male,21.0,1.0,Arrested
PK-003703,FIR-0031/2023,2023-06-19 23:31:15,2023-06-19,23:31:15,23,Monday,June,2023,Punjab,Multan,Gulgasht Colony,Gulgasht Colony Bus Stop,Gulgasht PS,30.245929,71.498735,Theft,Property,Not Used,Male,49,Male,25.0,1.0,Pending
PK-003704,FIR-0042/2023,2023-06-20 07:34:23,2023-06-20,07:34:23,7,Tuesday,June,2023,Punjab,Lahore,Walled City,Walled City Service Road,Walled City PS,31.58159,74.315938,Hurt / Assault,Violent,Blunt Object,Male,31,Male,28.0,2.0,Arrested
PK-003705,FIR-0038/2023,2023-06-20 08:04:25,2023-06-20,08:04:25,8,Tuesday,June,2023,KPK,Peshawar,City Center,Near City Center Chowk,City Center PS,34.047195,71.53472,Drug Possession,Drug,Not Used,Female,39,Male,27.0,2.0,Arrested
PK-003706,FIR-0066/2023,2023-06-20 09:05:19,2023-06-20,09:05:19,9,Tuesday,June,2023,Punjab,Multan,Bosan Road,Bosan Road Park area,Bosan Road PS,30.247998,71.490954,Burglary,Property,Not Used,Male,36,Female,28.0,1.0,Pending
PK-003707,FIR-0014/2023,2023-06-20 14:16:54,2023-06-20,14:16:54,14,Tuesday,June,2023,KPK,Abbottabad,Old City,"House #912, Old City",Old City PS,34.156726,73.218134,Kidnapping / Abduction,Violent,Firearm,Male,37,Male,20.0,2.0,Under Investigation
PK-003708,FIR-0002/2023,2023-06-20 16:44:15,2023-06-20,16:44:15,16,Tuesday,June,2023,Punjab,Multan,Suraj Miani,Suraj Miani Service Road,Sadar PS,30.207424,71.441834,Hurt / Assault,Violent,Blunt Object,Male,58,Male,26.0,1.0,Arrested
PK-003709,FIR-0012/2023,2023-06-21 01:54:10,2023-06-21,01:54:10,1,Wednesday,June,2023,Balochistan,Quetta,Civil Lines,Civil Lines Market,Civil Lines PS,30.188444,66.961372,Dacoity,Violent,Firearm,Male,48,Unknown,,,Pending
PK-003710,FIR-0090/2023,2023-06-21 16:14:05,2023-06-21,16:14:05,16,Wednesday,June,2023,KPK,Peshawar,Model Town,"Plot 274, Model Town",Model Town PS,34.028304,71.515034,Murder,Violent,Blunt Object,Male,28,Male,24.0,1.0,Released on Bail
PK-003711,FIR-0024/2023,2023-06-21 18:08:32,2023-06-21,18:08:32,18,Wednesday,June,2023,Sindh,Karachi,Korangi,Street near Korangi Mosque,Korangi PS,24.846078,67.152086,Theft,Property,Not Used,Male,40,Male,28.0,1.0,Pending
PK-003712,FIR-0044/2023,2023-06-21 18:44:05,2023-06-21,18:44:05,18,Wednesday,June,2023,Punjab,Sahiwal,Industrial Area,Street near Industrial Area Mosque,Industrial Area PS,30.687125,73.097638,Robbery,Property,Knife,Female,32,Female,20.0,3.0,Arrested
PK-003713,FIR-0065/2023,2023-06-21 22:17:00,2023-06-21,22:17:00,22,Wednesday,June,2023,Balochistan,Turbat,Industrial Area,"House #915, Industrial Area",Industrial Area PS,26.020932,63.019201,Hurt / Assault,Violent,Blunt Object,Male,20,Male,15.0,1.0,Arrested
PK-003714,FIR-0120/2023,2023-06-21 23:19:20,2023-06-21,23:19:20,23,Wednesday,June,2023,Punjab,Rawalpindi,Saddar,Street near Saddar Mosque,Saddar PS,33.572693,73.024999,Burglary,Property,Not Used,Male,55,Unknown,,,Pending
PK-003715,FIR-0063/2023,2023-06-22 00:25:06,2023-06-22,00:25:06,0,Thursday,June,2023,Punjab,Multan,Bosan Road,"Plot 65, Bosan Road",Bosan Road PS,30.2362,71.493321,Theft,Property,Not Used,Female,59,Male,33.0,2.0,Under Investigation
PK-003716,FIR-0098/2023,2023-06-22 19:43:25,2023-06-22,19:43:25,19,Thursday,June,2023,Punjab,Rawalpindi,Old City,"House #861, Old City",Old City PS,33.543587,73.022858,Robbery,Property,Knife,Male,55,Male,23.0,2.0,Pending
PK-003717,FIR-0098/2023,2023-06-22 21:04:15,2023-06-22,21:04:15,21,Thursday,June,2023,Punjab,Rawalpindi,Model Town,Street near Model Town Mosque,Model Town PS,33.558776,73.03073,Theft,Property,Not Used,Female,5,Unknown,,,Pending
PK-003718,FIR-0076/2023,2023-06-22 22:29:25,2023-06-22,22:29:25,22,Thursday,June,2023,Punjab,Sargodha,Saddar,"Block 11, Saddar",Saddar PS,32.07209,72.652431,Burglary,Property,Not Used,Male,31,Male,40.0,1.0,Under Investigation
PK-003719,FIR-0019/2023,2023-06-22 22:31:56,2023-06-22,22:31:56,22,Thursday,June,2023,Punjab,Multan,Shah Shams Colony,"Block 1, Shah Shams Colony",Shah Shams PS,30.195637,71.477368,Robbery,Property,Knife,Male,20,Unknown,,,Pending
PK-003720,FIR-0013/2023,2023-06-22 23:37:45,2023-06-22,23:37:45,23,Thursday,June,2023,Sindh,Karachi,DHA Karachi,"Plot 411, DHA Karachi",DHA Karachi PS,24.801377,67.05736,Cattle Theft,Property,Not Used,Male,41,Unknown,,,Pending
PK-003721,FIR-0013/2023,2023-06-23 09:04:12,2023-06-23,09:04:12,9,Friday,June,2023,Sindh,Karachi,Gulshan-e-Iqbal,Near Gulshan-e-Iqbal Chowk,Gulshan-e-Iqbal PS,24.933983,67.094203,Robbery,Property,Firearm,Female,30,Male,23.0,4.0,Under Investigation
PK-003722,FIR-0004/2023,2023-06-23 10:05:38,2023-06-23,10:05:38,10,Friday,June,2023,Balochistan,Quetta,City Center,"Block 3, City Center",City Center PS,30.188526,66.97576,Theft,Property,Not Used,Female,36,Male,32.0,1.0,Released on Bail
PK-003723,FIR-0010/2023,2023-06-23 18:08:51,2023-06-23,18:08:51,18,Friday,June,2023,Punjab,Faisalabad,City Center,Street near City Center Mosque,City Center PS,31.4841,73.146258,Burglary,Property,Not Used,Female,22,Unknown,,,Pending
PK-003724,FIR-0071/2023,2023-06-23 18:12:34,2023-06-23,18:12:34,18,Friday,June,2023,Sindh,Sukkur,Airport Road,"Block 7, Airport Road",Airport Road PS,27.694618,68.834201,Robbery,Property,Firearm,Female,19,Male,17.0,3.0,Arrested
PK-003725,FIR-0075/2023,2023-06-23 23:16:02,2023-06-23,23:16:02,23,Friday,June,2023,KPK,Peshawar,Mall Road,Mall Road Service Road,Mall Road PS,34.028451,71.519473,Theft,Property,Not Used,Male,38,Female,22.0,1.0,Under Investigation
PK-003726,FIR-0121/2023,2023-06-23 23:28:26,2023-06-23,23:28:26,23,Friday,June,2023,Punjab,Sahiwal,City Center,City Center Service Road,City Center PS,30.698987,73.113024,Drug Possession,Drug,Not Used,Female,22,Male,35.0,1.0,Released on Bail
PK-003727,FIR-0015/2023,2023-06-23 23:54:35,2023-06-23,23:54:35,23,Friday,June,2023,Balochistan,Quetta,University Town,Near University Town Petrol Pump,University Town PS,30.174547,66.968272,Robbery,Property,Knife,Male,48,Male,31.0,2.0,Under Investigation
PK-003728,FIR-0076/2023,2023-06-24 03:14:15,2023-06-24,03:14:15,3,Saturday,June,2023,Punjab,Sahiwal,Airport Road,Near Airport Road Chowk,Airport Road PS,30.68164,73.088089,Burglary,Property,Not Used,Male,44,Male,36.0,1.0,Under Investigation
PK-003729,FIR-0011/2023,2023-06-24 05:52:31,2023-06-24,05:52:31,5,Saturday,June,2023,Punjab,Lahore,DHA Lahore,"House #885, DHA Lahore",DHA Lahore PS,31.480817,74.407294,Cattle Theft,Property,Not Used,Female,31,Unknown,,,Pending
PK-003730,FIR-0012/2023,2023-06-24 08:47:12,2023-06-24,08:47:12,8,Saturday,June,2023,Punjab,Lahore,Walled City,Walled City Service Road,Walled City PS,31.58522,74.312201,Theft,Property,Not Used,Male,24,Male,27.0,1.0,Arrested
PK-003731,FIR-0016/2023,2023-06-24 09:02:19,2023-06-24,09:02:19,9,Saturday,June,2023,Balochistan,Quetta,City Center,City Center Park area,City Center PS,30.183725,66.985916,Theft,Property,Not Used,Male,5,Male,27.0,2.0,Arrested
PK-003732,FIR-0008/2023,2023-06-24 18:27:24,2023-06-24,18:27:24,18,Saturday,June,2023,Punjab,Multan,Khanewal Road,Khanewal Road Park area,Khanewal Bypass PS,30.19871,71.546819,Motor Vehicle Theft,Property,Not Used,Female,27,Unknown,,,Pending
PK-003733,FIR-0017/2023,2023-06-25 05:33:43,2023-06-25,05:33:43,5,Sunday,June,2023,Punjab,Lahore,Johar Town,"Sector E, Johar Town",Johar Town PS,31.470462,74.279683,Hurt / Assault,Violent,Blunt Object,Female,13,Unknown,,,Under Investigation
PK-003734,FIR-0037/2023,2023-06-25 09:20:05,2023-06-25,09:20:05,9,Sunday,June,2023,Punjab,Multan,Shalimar Colony,"Sector C, Shalimar Colony",Bosan Road PS,30.227736,71.497375,Hurt / Assault,Violent,Not Used,Female,27,Male,26.0,2.0,Released on Bail
PK-003735,FIR-0161/2023,2023-06-25 22:06:01,2023-06-25,22:06:01,22,Sunday,June,2023,Punjab,Lahore,Cantt,Cantt Market,Cantt PS,31.527806,74.420267,Burglary,Property,Not Used,Male,27,Male,24.0,1.0,Arrested
PK-003736,FIR-0023/2023,2023-06-26 04:38:09,2023-06-26,04:38:09,4,Monday,June,2023,Punjab,Sialkot,Civil Lines,"Plot 402, Civil Lines",Civil Lines PS,32.498338,74.519689,Hurt / Assault,Violent,Not Used,Female,27,Male,31.0,2.0,Under Investigation
PK-003737,FIR-0020/2023,2023-06-26 17:46:59,2023-06-26,17:46:59,17,Monday,June,2023,Punjab,Multan,Khanewal Road,Near Khanewal Road Petrol Pump,Khanewal Bypass PS,30.196297,71.548524,Hurt / Assault,Violent,Firearm,Female,24,Male,25.0,1.0,Arrested
PK-003738,FIR-0019/2023,2023-06-26 20:27:31,2023-06-26,20:27:31,20,Monday,June,2023,Punjab,Bahawalpur,Industrial Area,Industrial Area Park area,Industrial Area PS,29.374424,71.66929,Robbery,Property,Not Used,Male,50,Male,22.0,1.0,Pending
PK-003739,FIR-0036/2023,2023-06-26 21:14:56,2023-06-26,21:14:56,21,Monday,June,2023,Punjab,Lahore,Iqbal Town,"Block 3, Iqbal Town",Iqbal Town PS,31.495536,74.28849,Domestic Violence,Violent,Not Used,Female,23,Male,34.0,2.0,Under Investigation
PK-003740,FIR-0003/2023,2023-06-26 21:48:25,2023-06-26,21:48:25,21,Monday,June,2023,Punjab,Sialkot,Airport Road,Near Airport Road Chowk,Airport Road PS,32.513931,74.535808,Motor Vehicle Theft,Property,Not Used,Male,54,Male,20.0,1.0,Under Investigation
PK-003741,FIR-0018/2023,2023-06-26 22:45:23,2023-06-26,22:45:23,22,Monday,June,2023,ICT,Islamabad,University Town,Main University Town Bazaar,University Town PS,33.639992,73.023941,Murder,Violent,Blunt Object,Male,47,Male,30.0,3.0,Released on Bail
PK-003742,FIR-0002/2023,2023-06-27 14:39:42,2023-06-27,14:39:42,14,Tuesday,June,2023,Punjab,Lahore,Township,"Block 4, Township",Township PS,31.447426,74.306218,Hurt / Assault,Violent,Firearm,Female,34,Male,37.0,1.0,Arrested
PK-003743,FIR-0020/2023,2023-06-27 15:28:46,2023-06-27,15:28:46,15,Tuesday,June,2023,Punjab,Lahore,DHA Lahore,DHA Lahore Park area,DHA Lahore PS,31.473511,74.407647,Kidnapping / Abduction,Violent,Firearm,Male,29,Male,20.0,2.0,Pending
PK-003744,FIR-0057/2023,2023-06-27 23:48:53,2023-06-27,23:48:53,23,Tuesday,June,2023,Punjab,Multan,Chungi No. 9,"House #579, Chungi No. 9",New Multan PS,30.214117,71.468191,Robbery,Property,Firearm,Male,35,Male,31.0,3.0,Released on Bail
PK-003745,FIR-0157/2023,2023-06-28 00:02:53,2023-06-28,00:02:53,0,Wednesday,June,2023,Sindh,Karachi,Saddar,Saddar Park area,Saddar PS,24.85382,67.021704,Motor Vehicle Theft,Property,Not Used,Female,46,Unknown,,,Pending
PK-003746,FIR-0045/2023,2023-06-28 01:29:37,2023-06-28,01:29:37,1,Wednesday,June,2023,Punjab,Sargodha,City Center,City Center Market,City Center PS,32.080976,72.66248,Theft,Property,Not Used,Female,25,Unknown,,,Pending
PK-003747,FIR-0060/2023,2023-06-28 08:42:45,2023-06-28,08:42:45,8,Wednesday,June,2023,Sindh,Larkana,City Center,Street near City Center Mosque,City Center PS,27.565589,68.197933,Theft,Property,Not Used,Male,36,Male,32.0,1.0,Pending
PK-003748,FIR-0024/2023,2023-06-28 09:22:47,2023-06-28,09:22:47,9,Wednesday,June,2023,Sindh,Karachi,Lyari,"Plot 13, Lyari",Lyari PS,24.867301,67.016587,Theft,Property,Not Used,Female,41,Unknown,,,Pending
PK-003749,FIR-0017/2023,2023-06-28 13:31:52,2023-06-28,13:31:52,13,Wednesday,June,2023,Punjab,Faisalabad,Cantt,Street near Cantt Mosque,Cantt PS,31.462345,73.116033,Murder,Violent,Knife,Male,41,Male,17.0,2.0,Released on Bail
PK-003750,FIR-0026/2023,2023-06-28 18:22:53,2023-06-28,18:22:53,18,Wednesday,June,2023,Punjab,Multan,Shah Shams Colony,Shah Shams Colony Bus Stop,Shah Shams PS,30.191587,71.47414,Cybercrime / Fraud,Cyber,Not Used,Female,43,Unknown,,,Pending
PK-003751,FIR-0041/2023,2023-06-28 18:44:21,2023-06-28,18:44:21,18,Wednesday,June,2023,Sindh,Karachi,Lyari,"Plot 270, Lyari",Lyari PS,24.869939,67.014073,Drug Possession,Drug,Not Used,Male,40,Male,20.0,1.0,Arrested
PK-003752,FIR-0046/2023,2023-06-28 23:54:57,2023-06-28,23:54:57,23,Wednesday,June,2023,Punjab,Multan,Northern Bypass,Northern Bypass Service Road,Cantt PS,30.260708,71.452376,Motor Vehicle Theft,Property,Not Used,Male,51,Male,14.0,1.0,Released on Bail
PK-003753,FIR-0004/2023,2023-06-29 09:42:38,2023-06-29,09:42:38,9,Thursday,June,2023,Punjab,Lahore,Gulberg,Near Gulberg Chowk,Gulberg PS,31.520863,74.364914,Motor Vehicle Theft,Property,Not Used,Male,36,Female,16.0,3.0,Pending
PK-003754,FIR-0091/2023,2023-06-29 09:50:41,2023-06-29,09:50:41,9,Thursday,June,2023,Punjab,Multan,Vehari Road,"House #414, Vehari Road",Cantt PS,30.179325,71.512472,Robbery,Property,Not Used,Female,36,Unknown,,,Under Investigation
PK-003755,FIR-0058/2023,2023-06-29 20:49:51,2023-06-29,20:49:51,20,Thursday,June,2023,KPK,Mardan,Industrial Area,Industrial Area Bus Stop,Industrial Area PS,34.220944,72.010076,Robbery,Property,Not Used,Male,38,Unknown,,,Under Investigation
PK-003756,FIR-0016/2023,2023-06-30 01:55:20,2023-06-30,01:55:20,1,Friday,June,2023,Sindh,Karachi,DHA Karachi,DHA Karachi Service Road,DHA Karachi PS,24.795236,67.04648,Burglary,Property,Not Used,Male,53,Male,21.0,1.0,Pending
PK-003757,FIR-0056/2023,2023-06-30 02:44:20,2023-06-30,02:44:20,2,Friday,June,2023,Punjab,Faisalabad,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,31.466279,73.161475,Burglary,Property,Not Used,Male,44,Unknown,,,Pending
PK-003758,FIR-0037/2023,2023-06-30 12:55:35,2023-06-30,12:55:35,12,Friday,June,2023,Punjab,Multan,Basti Malook,Basti Malook Market,Sadar PS,30.220302,71.41966,Cybercrime / Fraud,Cyber,Not Used,Male,39,Unknown,,,Pending
PK-003759,FIR-0045/2023,2023-06-30 20:18:13,2023-06-30,20:18:13,20,Friday,June,2023,Punjab,Multan,Model Town,Street near Model Town Mosque,Gulgasht PS,30.240542,71.505518,Kidnapping / Abduction,Violent,Not Used,Female,5,Female,25.0,3.0,Arrested
PK-003760,FIR-0049/2023,2023-06-30 23:19:00,2023-06-30,23:19:00,23,Friday,June,2023,KPK,Swat,Airport Road,Airport Road Service Road,Airport Road PS,35.189658,72.410548,Motor Vehicle Theft,Property,Not Used,Male,55,Male,29.0,1.0,Pending
PK-003761,FIR-0027/2023,2023-07-01 02:08:14,2023-07-01,02:08:14,2,Saturday,July,2023,Punjab,Lahore,Johar Town,Johar Town Park area,Johar Town PS,31.469858,74.267381,Robbery,Property,Firearm,Male,42,Male,36.0,2.0,Arrested
PK-003762,FIR-0022/2023,2023-07-01 08:07:03,2023-07-01,08:07:03,8,Saturday,July,2023,Punjab,Lahore,Gulberg,"Sector A, Gulberg",Gulberg PS,31.522759,74.355677,Hurt / Assault,Violent,Not Used,Male,47,Male,21.0,1.0,Arrested
PK-003763,FIR-0193/2023,2023-07-01 09:37:50,2023-07-01,09:37:50,9,Saturday,July,2023,Punjab,Bahawalpur,Cantt,Cantt Market,Cantt PS,29.41795,71.686962,Cybercrime / Fraud,Cyber,Not Used,Male,48,Female,43.0,1.0,Pending
PK-003764,FIR-0041/2023,2023-07-01 10:02:28,2023-07-01,10:02:28,10,Saturday,July,2023,Sindh,Karachi,North Nazimabad,North Nazimabad Park area,North Nazimabad PS,24.933708,67.042349,Hurt / Assault,Violent,Firearm,Male,40,Male,25.0,1.0,Arrested
PK-003765,FIR-0045/2023,2023-07-01 10:08:21,2023-07-01,10:08:21,10,Saturday,July,2023,Punjab,Multan,Old City,Near Old City Petrol Pump,City PS,30.205174,71.465448,Theft,Property,Not Used,Male,52,Unknown,,,Under Investigation
PK-003766,FIR-0009/2023,2023-07-01 10:29:49,2023-07-01,10:29:49,10,Saturday,July,2023,Sindh,Karachi,Lyari,Main Lyari Bazaar,Lyari PS,24.878079,67.024767,Motor Vehicle Theft,Property,Not Used,Female,31,Male,25.0,1.0,Pending
PK-003767,FIR-0009/2023,2023-07-01 20:08:20,2023-07-01,20:08:20,20,Saturday,July,2023,Punjab,Rawalpindi,Old City,"House #685, Old City",Old City PS,33.586754,73.007478,Robbery,Property,Knife,Female,33,Female,38.0,1.0,Under Investigation
PK-003768,FIR-0011/2023,2023-07-01 22:22:53,2023-07-01,22:22:53,22,Saturday,July,2023,ICT,Islamabad,Old City,"Plot 113, Old City",Old City PS,33.676128,73.038347,Hurt / Assault,Violent,Firearm,Male,17,Male,26.0,1.0,Arrested
PK-003769,FIR-0021/2023,2023-07-02 00:02:29,2023-07-02,00:02:29,0,Sunday,July,2023,Punjab,Multan,Chungi No. 9,Main Chungi No. 9 Bazaar,New Multan PS,30.211706,71.467895,Cattle Theft,Property,Not Used,Female,37,Male,18.0,1.0,Pending
PK-003770,FIR-0008/2023,2023-07-02 00:46:40,2023-07-02,00:46:40,0,Sunday,July,2023,Punjab,Multan,Shalimar Colony,Shalimar Colony Market,Bosan Road PS,30.231804,71.493662,Motor Vehicle Theft,Property,Not Used,Female,37,Unknown,,,Pending
PK-003771,FIR-0032/2023,2023-07-02 06:33:31,2023-07-02,06:33:31,6,Sunday,July,2023,Punjab,Lahore,Shadman,Near Shadman Chowk,Shadman PS,31.548896,74.33276,Hurt / Assault,Violent,Blunt Object,Male,21,Male,28.0,1.0,Released on Bail
PK-003772,FIR-0028/2023,2023-07-02 08:19:40,2023-07-02,08:19:40,8,Sunday,July,2023,Punjab,Lahore,Iqbal Town,"Plot 355, Iqbal Town",Iqbal Town PS,31.50238,74.278748,Drug Possession,Drug,Not Used,Male,42,Male,28.0,1.0,Arrested
PK-003773,FIR-0022/2023,2023-07-02 08:42:45,2023-07-02,08:42:45,8,Sunday,July,2023,Sindh,Karachi,Lyari,"Block 11, Lyari",Lyari PS,24.880918,67.026058,Murder,Violent,Knife,Male,24,Male,29.0,2.0,Released on Bail
PK-003774,FIR-0060/2023,2023-07-02 08:52:06,2023-07-02,08:52:06,8,Sunday,July,2023,Punjab,Faisalabad,Airport Road,Street near Airport Road Mosque,Airport Road PS,31.442912,73.131755,Robbery,Property,Knife,Male,24,Male,20.0,3.0,Arrested
PK-003775,FIR-0006/2023,2023-07-02 14:39:31,2023-07-02,14:39:31,14,Sunday,July,2023,Punjab,Lahore,Shadman,Near Shadman Petrol Pump,Shadman PS,31.536636,74.333851,Murder,Violent,Strangulation,Male,19,Unknown,,,Under Investigation
PK-003776,FIR-0132/2023,2023-07-02 17:25:07,2023-07-02,17:25:07,17,Sunday,July,2023,Sindh,Hyderabad,Saddar,Near Saddar Petrol Pump,Saddar PS,25.417746,68.378694,Motor Vehicle Theft,Property,Not Used,Male,21,Male,37.0,1.0,Pending
PK-003777,FIR-0027/2023,2023-07-02 18:05:44,2023-07-02,18:05:44,18,Sunday,July,2023,Sindh,Karachi,Clifton,Clifton Market,Clifton PS,24.820463,67.033031,Attempted Murder,Violent,Knife,Female,21,Male,41.0,1.0,Pending
PK-003778,FIR-0039/2023,2023-07-02 20:19:11,2023-07-02,20:19:11,20,Sunday,July,2023,Sindh,Karachi,Malir,Street near Malir Mosque,Malir PS,24.889957,67.207777,Burglary,Property,Not Used,Male,23,Male,29.0,1.0,Under Investigation
PK-003779,FIR-0071/2023,2023-07-02 20:21:11,2023-07-02,20:21:11,20,Sunday,July,2023,Punjab,Multan,Old City,Near Old City Chowk,City PS,30.193499,71.468648,Hurt / Assault,Violent,Not Used,Male,36,Male,27.0,1.0,Pending
PK-003780,FIR-0116/2023,2023-07-02 23:57:37,2023-07-02,23:57:37,23,Sunday,July,2023,Punjab,Faisalabad,Model Town,Model Town Bus Stop,Model Town PS,31.463048,73.126383,Theft,Property,Not Used,Female,47,Unknown,,,Under Investigation
PK-003781,FIR-0091/2023,2023-07-03 00:24:53,2023-07-03,00:24:53,0,Monday,July,2023,KPK,Peshawar,Saddar,Saddar Market,Saddar PS,34.035938,71.501936,Theft,Property,Not Used,Male,60,Female,40.0,1.0,Arrested
PK-003782,FIR-0010/2023,2023-07-03 01:36:49,2023-07-03,01:36:49,1,Monday,July,2023,Punjab,Multan,Gulgasht Colony,"Block 3, Gulgasht Colony",Gulgasht PS,30.244436,71.504913,Domestic Violence,Violent,Not Used,Male,39,Unknown,,,Pending
PK-003783,FIR-0101/2023,2023-07-03 03:32:36,2023-07-03,03:32:36,3,Monday,July,2023,Sindh,Karachi,Saddar,Street near Saddar Mosque,Saddar PS,24.853856,67.031735,Murder,Violent,Knife,Female,48,Male,23.0,1.0,Arrested
PK-003784,FIR-0124/2023,2023-07-03 04:14:22,2023-07-03,04:14:22,4,Monday,July,2023,Sindh,Hyderabad,Cantt,Near Cantt Chowk,Cantt PS,25.391209,68.373784,Motor Vehicle Theft,Property,Not Used,Male,40,Unknown,,,Pending
PK-003785,FIR-0002/2023,2023-07-03 07:45:50,2023-07-03,07:45:50,7,Monday,July,2023,Punjab,Lahore,Iqbal Town,Iqbal Town Service Road,Iqbal Town PS,31.500137,74.281972,Theft,Property,Not Used,Female,29,Unknown,,,Pending
PK-003786,FIR-0043/2023,2023-07-03 15:11:34,2023-07-03,15:11:34,15,Monday,July,2023,Punjab,Lahore,Iqbal Town,"Block 9, Iqbal Town",Iqbal Town PS,31.500808,74.281613,Theft,Property,Not Used,Male,43,Female,31.0,1.0,Under Investigation
PK-003787,FIR-0057/2023,2023-07-03 17:39:46,2023-07-03,17:39:46,17,Monday,July,2023,Punjab,Multan,Bosan Road,Bosan Road Market,Bosan Road PS,30.238849,71.493134,Theft,Property,Not Used,Male,25,Male,36.0,1.0,Arrested
PK-003788,FIR-0102/2023,2023-07-04 00:00:27,2023-07-04,00:00:27,0,Tuesday,July,2023,Sindh,Hyderabad,Mall Road,"Sector E, Mall Road",Mall Road PS,25.389356,68.375149,Robbery,Property,Not Used,Female,22,Unknown,,,Under Investigation
PK-003789,FIR-0012/2023,2023-07-04 09:03:58,2023-07-04,09:03:58,9,Tuesday,July,2023,Punjab,Lahore,Township,Main Township Bazaar,Township PS,31.460363,74.314523,Theft,Property,Not Used,Male,34,Male,43.0,1.0,Pending
PK-003790,FIR-0040/2023,2023-07-04 16:27:55,2023-07-04,16:27:55,16,Tuesday,July,2023,Punjab,Lahore,Walled City,Walled City Park area,Walled City PS,31.585512,74.31046,Kidnapping / Abduction,Violent,Not Used,Male,33,Male,37.0,3.0,Arrested
PK-003791,FIR-0083/2023,2023-07-04 18:24:14,2023-07-04,18:24:14,18,Tuesday,July,2023,Punjab,Faisalabad,University Town,Near University Town Petrol Pump,University Town PS,31.439476,73.125623,Theft,Property,Not Used,Male,11,Unknown,,,Pending
PK-003792,FIR-0042/2023,2023-07-04 18:28:21,2023-07-04,18:28:21,18,Tuesday,July,2023,Sindh,Hyderabad,Old City,Old City Bus Stop,Old City PS,25.380044,68.410306,Theft,Property,Not Used,Male,32,Male,38.0,1.0,Arrested
PK-003793,FIR-0021/2023,2023-07-04 19:40:03,2023-07-04,19:40:03,19,Tuesday,July,2023,Punjab,Multan,Bosan Road,"Plot 28, Bosan Road",Bosan Road PS,30.246186,71.500736,Kidnapping / Abduction,Violent,Firearm,Female,5,Unknown,,,Pending
PK-003794,FIR-0031/2023,2023-07-04 20:16:51,2023-07-04,20:16:51,20,Tuesday,July,2023,Punjab,Lahore,Gulberg,Near Gulberg Petrol Pump,Gulberg PS,31.518836,74.356898,Theft,Property,Not Used,Female,22,Male,33.0,1.0,Under Investigation
PK-003795,FIR-0166/2023,2023-07-04 21:56:35,2023-07-04,21:56:35,21,Tuesday,July,2023,Balochistan,Quetta,Saddar,Main Saddar Bazaar,Saddar PS,30.164727,66.985159,Robbery,Property,Firearm,Male,36,Unknown,,,Pending
