Crime_ID,FIR_Number,Date_Time,Date,Time,Hour,Day_of_Week,Month,Year,Province,City,Area,Location,Police_Station,Latitude,Longitude,Crime_Type,Crime_Category,Weapon_Used,Victim_Gender,Victim_Age,Suspect_Gender,Suspect_Age,Suspect_Count,Arrest_Status
PK-000492,FIR-0011/2023,2023-11-17 13:20:46,2023-11-17,13:20:46,13,Friday,November,2023,Punjab,Multan,Basti Malook,Near Basti Malook Petrol Pump,Sadar PS,30.204233,71.416563,Attempted Murder,Violent,Firearm,Male,9,Male,17.0,2.0,Under Investigation
PK-000493,FIR-0040/2023,2023-11-18 06:11:50,2023-11-18,06:11:50,6,Saturday,November,2023,KPK,Abbottabad,Industrial Area,Industrial Area Service Road,Industrial Area PS,34.156732,73.234744,Robbery,Property,Knife,Female,14,Male,30.0,1.0,Arrested
PK-000494,FIR-0029/2023,2023-11-18 11:50:08,2023-11-18,11:50:08,11,Saturday,November,2023,Punjab,Multan,Mumtazabad,"Block 8, Mumtazabad",Mumtazabad PS,30.179573,71.458145,Attempted Murder,Violent,Knife,Female,13,Male,36.0,1.0,Arrested
PK-000495,FIR-0109/2023,2023-11-19 20:04:35,2023-11-19,20:04:35,20,Sunday,November,2023,Sindh,Sukkur,City Center,Near City Center Petrol Pump,City Center PS,27.71532,68.867811,Robbery,Property,Not Used,Female,43,Unknown,,,Pending
PK-000496,FIR-0051/2023,2023-11-19 22:14:38,2023-11-19,22:14:38,22,Sunday,November,2023,Punjab,Rawalpindi,City Center,City Center Bus Stop,City Center PS,33.567057,73.020387,Dacoity,Violent,Knife,Female,52,Female,31.0,2.0,Pending
PK-000497,FIR-0026/2023,2023-11-20 14:11:26,2023-11-20,14:11:26,14,Monday,November,2023,Punjab,Lahore,Township,Near Township Chowk,Township PS,31.443222,74.304809,Theft,Property,Not Used,Male,15,Male,27.0,1.0,Arrested
PK-000498,FIR-0030/2023,2023-11-24 16:18:48,2023-11-24,16:18:48,16,Friday,November,2023,Punjab,Lahore,Walled City,"Block 9, Walled City",Walled City PS,31.578434,74.318283,Hurt / Assault,Violent,Knife,Male,18,Male,19.0,2.0,Released on Bail
PK-000499,FIR-0071/2023,2023-11-25 20:23:46,2023-11-25,20:23:46,20,Saturday,November,2023,KPK,Peshawar,Old City,"Plot 362, Old City",Old City PS,34.027694,71.523092,Theft,Property,Not Used,Male,36,Unknown,,,Under Investigation
PK-000500,FIR-0055/2023,2023-11-26 14:50:31,2023-11-26,14:50:31,14,Sunday,November,2023,Balochistan,Quetta,University Town,"House #198, University Town",University Town PS,30.193322,66.97069,Drug Possession,Drug,Not Used,Female,42,Male,26.0,1.0,Arrested
PK-000501,FIR-0061/2023,2023-11-27 02:23:08,2023-11-27,02:23:08,2,Monday,November,2023,Punjab,Khanewal,Industrial Area,Street near Industrial Area Mosque,Industrial Area PS,30.357418,71.951636,Theft,Property,Not Used,Male,18,Unknown,,,Pending
PK-000502,FIR-0040/2023,2023-12-01 09:34:59,2023-12-01,09:34:59,9,Friday,December,2023,Punjab,Bahawalpur,Saddar,"House #57, Saddar",Saddar PS,29.345744,71.673617,Cybercrime / Fraud,Cyber,Not Used,Male,51,Unknown,,,Pending
PK-000503,FIR-0008/2023,2023-12-01 15:53:44,2023-12-01,15:53:44,15,Friday,December,2023,Punjab,Multan,Qasim Bela,"House #319, Qasim Bela",Sadar PS,30.171266,71.494102,Burglary,Property,Not Used,Male,34,Male,31.0,1.0,Released on Bail
PK-000504,FIR-0018/2023,2023-12-02 03:51:17,2023-12-02,03:51:17,3,Saturday,December,2023,Punjab,Multan,Wapda Town,Wapda Town Bus Stop,Bosan Road PS,30.248866,71.488211,Rape,Violent,Knife,Male,39,Male,23.0,1.0,Arrested
PK-000505,FIR-0054/2023,2023-12-04 22:29:17,2023-12-04,22:29:17,22,Monday,December,2023,Punjab,Multan,Gulgasht Colony,Near Gulgasht Colony Petrol Pump,Gulgasht PS,30.249735,71.50867,Hurt / Assault,Violent,Not Used,Male,23,Female,23.0,2.0,Under Investigation
PK-000506,FIR-0019/2023,2023-12-07 22:30:08,2023-12-07,22:30:08,22,Thursday,December,2023,Punjab,Lahore,Iqbal Town,Street near Iqbal Town Mosque,Iqbal Town PS,31.508304,74.273575,Burglary,Property,Not Used,Female,30,Male,26.0,1.0,Pending
PK-000507,FIR-0002/2023,2023-12-13 13:14:51,2023-12-13,13:14:51,13,Wednesday,December,2023,Punjab,Lahore,Shadman,Near Shadman Petrol Pump,Shadman PS,31.537596,74.329393,Hurt / Assault,Violent,Not Used,Male,7,Male,35.0,1.0,Arrested
PK-000508,FIR-0016/2023,2023-12-13 14:25:59,2023-12-13,14:25:59,14,Wednesday,December,2023,Punjab,Multan,Gulgasht Colony,"Block 12, Gulgasht Colony",Gulgasht PS,30.246163,71.516008,Drug Possession,Drug,Not Used,Male,63,Male,42.0,2.0,Under Investigation
PK-000509,FIR-0009/2023,2023-12-13 15:40:39,2023-12-13,15:40:39,15,Wednesday,December,2023,Punjab,Lahore,Gulberg,"Plot 187, Gulberg",Gulberg PS,31.510092,74.354699,Drug Possession,Drug,Not Used,Female,35,Male,25.0,1.0,Under Investigation
PK-000510,FIR-0060/2023,2023-12-14 05:09:59,2023-12-14,05:09:59,5,Thursday,December,2023,Punjab,Multan,Gulgasht Colony,Gulgasht Colony Bus Stop,Gulgasht PS,30.250902,71.50556,Theft,Property,Not Used,Female,17,Unknown,,,Pending
PK-000511,FIR-0082/2023,2023-12-14 19:45:04,2023-12-14,19:45:04,19,Thursday,December,2023,Sindh,Hyderabad,Model Town,Model Town Park area,Model Town PS,25.364445,68.342165,Drug Possession,Drug,Not Used,Female,20,Male,22.0,1.0,Arrested
PK-000512,FIR-0002/2023,2023-12-17 10:52:41,2023-12-17,10:52:41,10,Sunday,December,2023,Punjab,Multan,Mumtazabad,Street near Mumtazabad Mosque,Mumtazabad PS,30.180189,71.450512,Cybercrime / Fraud,Cyber,Not Used,Male,50,Unknown,,,Pending
PK-000513,FIR-0049/2023,2023-12-21 01:14:48,2023-12-21,01:14:48,1,Thursday,December,2023,Punjab,Multan,Bahawalpur Road,Bahawalpur Road Market,Mumtazabad PS,30.180715,71.474889,Theft,Property,Not Used,Male,18,Male,28.0,1.0,Released on Bail
PK-000514,FIR-0070/2023,2023-12-23 05:29:42,2023-12-23,05:29:42,5,Saturday,December,2023,Punjab,Gujranwala,Old City,Old City Park area,Old City PS,32.196292,74.185674,Kidnapping / Abduction,Violent,Not Used,Male,48,Unknown,,,Under Investigation
PK-000515,FIR-0024/2023,2023-12-23 19:33:33,2023-12-23,19:33:33,19,Saturday,December,2023,Sindh,Karachi,DHA Karachi,DHA Karachi Service Road,DHA Karachi PS,24.799624,67.039068,Drug Possession,Drug,Not Used,Female,45,Male,19.0,1.0,Arrested
PK-000516,FIR-0059/2023,2023-12-25 17:30:57,2023-12-25,17:30:57,17,Monday,December,2023,Punjab,Faisalabad,Cantt,Cantt Service Road,Cantt PS,31.433534,73.149041,Burglary,Property,Not Used,Male,37,Unknown,,,Under Investigation
PK-000517,FIR-0007/2023,2023-12-27 20:38:27,2023-12-27,20:38:27,20,Wednesday,December,2023,Punjab,Multan,Shah Rukn-e-Alam Colony,Shah Rukn-e-Alam Colony Bus Stop,Shah Rukn-e-Alam PS,30.237694,71.486157,Theft,Property,Not Used,Male,46,Male,16.0,1.0,Released on Bail
PK-000518,FIR-0008/2024,2024-01-01 18:41:24,2024-01-01,18:41:24,18,Monday,January,2024,Sindh,Karachi,North Nazimabad,Near North Nazimabad Chowk,North Nazimabad PS,24.950369,67.050687,Hurt / Assault,Violent,Knife,Female,35,Unknown,,,Pending
PK-000519,FIR-0010/2024,2024-01-02 19:06:05,2024-01-02,19:06:05,19,Tuesday,January,2024,Punjab,Multan,Shah Rukn-e-Alam Colony,Shah Rukn-e-Alam Colony Park area,Shah Rukn-e-Alam PS,30.232006,71.475888,Motor Vehicle Theft,Property,Not Used,Male,19,Unknown,,,Pending
PK-000520,FIR-0078/2024,2024-01-03 18:59:09,2024-01-03,18:59:09,18,Wednesday,January,2024,KPK,Abbottabad,City Center,City Center Market,City Center PS,34.124326,73.225187,Burglary,Property,Not Used,Male,34,Male,40.0,1.0,Pending
PK-000521,FIR-0166/2024,2024-01-04 00:58:23,2024-01-04,00:58:23,0,Thursday,January,2024,KPK,Peshawar,Cantt,Main Cantt Bazaar,Cantt PS,34.022616,71.484294,Theft,Property,Not Used,Male,41,Male,36.0,1.0,Pending
PK-000522,FIR-0008/2024,2024-01-05 18:01:26,2024-01-05,18:01:26,18,Friday,January,2024,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Market,Gulshan-e-Iqbal PS,24.933982,67.090536,Theft,Property,Not Used,Male,34,Male,15.0,2.0,Released on Bail
PK-000523,FIR-0018/2024,2024-01-06 21:33:38,2024-01-06,21:33:38,21,Saturday,January,2024,Punjab,Rawalpindi,University Town,Main University Town Bazaar,University Town PS,33.522621,73.03132,Attempted Murder,Violent,Blunt Object,Male,27,Unknown,,,Under Investigation
PK-000524,FIR-0015/2024,2024-01-07 14:00:18,2024-01-07,14:00:18,14,Sunday,January,2024,Sindh,Karachi,Clifton,"Block 5, Clifton",Clifton PS,24.810843,67.026379,Drug Possession,Drug,Not Used,Female,42,Male,26.0,1.0,Arrested
PK-000525,FIR-0051/2024,2024-01-07 15:06:17,2024-01-07,15:06:17,15,Sunday,January,2024,Punjab,Khanewal,Airport Road,Main Airport Road Bazaar,Airport Road PS,30.32107,71.942416,Theft,Property,Not Used,Female,28,Unknown,,,Under Investigation
PK-000526,FIR-0024/2024,2024-01-09 08:44:58,2024-01-09,08:44:58,8,Tuesday,January,2024,Punjab,Multan,Chowk Kumharanwala,Main Chowk Kumharanwala Bazaar,City PS,30.199907,71.465432,Drug Possession,Drug,Not Used,Female,35,Male,29.0,1.0,Arrested
PK-000527,FIR-0042/2024,2024-01-09 19:56:22,2024-01-09,19:56:22,19,Tuesday,January,2024,KPK,Peshawar,Industrial Area,"Sector D, Industrial Area",Industrial Area PS,34.013668,71.507222,Motor Vehicle Theft,Property,Not Used,Male,37,Male,32.0,2.0,Pending
PK-000528,FIR-0043/2024,2024-01-15 18:15:03,2024-01-15,18:15:03,18,Monday,January,2024,Punjab,Lahore,Iqbal Town,Main Iqbal Town Bazaar,Iqbal Town PS,31.511695,74.275371,Hurt / Assault,Violent,Firearm,Female,5,Male,30.0,1.0,Arrested
PK-000529,FIR-0064/2024,2024-01-16 06:43:18,2024-01-16,06:43:18,6,Tuesday,January,2024,Punjab,Multan,Buch Villas,Buch Villas Bus Stop,Bosan Road PS,30.251609,71.503274,Hurt / Assault,Violent,Knife,Male,49,Male,29.0,1.0,Under Investigation
PK-000530,FIR-0078/2024,2024-01-17 02:51:19,2024-01-17,02:51:19,2,Wednesday,January,2024,Punjab,Bahawalpur,University Town,"Sector A, University Town",University Town PS,29.354426,71.720038,Motor Vehicle Theft,Property,Not Used,Female,22,Male,22.0,2.0,Pending
PK-000531,FIR-0029/2024,2024-01-20 19:05:52,2024-01-20,19:05:52,19,Saturday,January,2024,Punjab,Multan,Basti Malook,Basti Malook Park area,Sadar PS,30.212732,71.423207,Robbery,Property,Knife,Male,14,Unknown,,,Pending
PK-000532,FIR-0012/2024,2024-01-23 18:31:40,2024-01-23,18:31:40,18,Tuesday,January,2024,Punjab,Lahore,Johar Town,"Plot 270, Johar Town",Johar Town PS,31.479062,74.275987,Theft,Property,Not Used,Male,28,Male,14.0,1.0,Pending
PK-000533,FIR-0171/2024,2024-01-24 17:57:06,2024-01-24,17:57:06,17,Wednesday,January,2024,Punjab,Multan,Multan Cantt,Street near Multan Cantt Mosque,Cantt PS,30.2016,71.436504,Burglary,Property,Not Used,Male,20,Male,33.0,1.0,Released on Bail
PK-000534,FIR-0011/2024,2024-01-28 09:56:30,2024-01-28,09:56:30,9,Sunday,January,2024,Punjab,Multan,Shah Shams Colony,Street near Shah Shams Colony Mosque,Shah Shams PS,30.193216,71.471695,Theft,Property,Not Used,Male,43,Unknown,,,Under Investigation
PK-000535,FIR-0056/2024,2024-01-28 22:07:25,2024-01-28,22:07:25,22,Sunday,January,2024,Punjab,Multan,Wapda Town,Main Wapda Town Bazaar,Bosan Road PS,30.243475,71.495084,Cattle Theft,Property,Not Used,Male,28,Male,19.0,1.0,Pending
PK-000536,FIR-0163/2024,2024-01-30 01:46:42,2024-01-30,01:46:42,1,Tuesday,January,2024,Sindh,Karachi,Saddar,Saddar Service Road,Saddar PS,24.86013,67.025216,Theft,Property,Not Used,Male,36,Male,23.0,1.0,Pending
PK-000537,FIR-0059/2024,2024-02-01 02:21:47,2024-02-01,02:21:47,2,Thursday,February,2024,KPK,Mardan,Airport Road,"Block 5, Airport Road",Airport Road PS,34.228745,72.018027,Burglary,Property,Not Used,Male,18,Female,26.0,1.0,Under Investigation
PK-000538,FIR-0042/2024,2024-02-01 17:18:06,2024-02-01,17:18:06,17,Thursday,February,2024,Punjab,Lahore,Iqbal Town,"Plot 263, Iqbal Town",Iqbal Town PS,31.501328,74.279057,Theft,Property,Not Used,Male,41,Male,26.0,3.0,Pending
PK-000539,FIR-0018/2024,2024-02-03 04:34:45,2024-02-03,04:34:45,4,Saturday,February,2024,Punjab,Lahore,DHA Lahore,DHA Lahore Service Road,DHA Lahore PS,31.462271,74.410649,Hurt / Assault,Violent,Knife,Male,42,Unknown,,,Under Investigation
PK-000540,FIR-0039/2024,2024-02-08 15:30:00,2024-02-08,15:30:00,15,Thursday,February,2024,Balochistan,Quetta,Airport Road,"House #793, Airport Road",Airport Road PS,30.190417,66.956283,Theft,Property,Not Used,Male,19,Male,19.0,1.0,Under Investigation
PK-000541,FIR-0038/2024,2024-02-09 01:12:57,2024-02-09,01:12:57,1,Friday,February,2024,Punjab,Multan,Basti Malook,"House #756, Basti Malook",Sadar PS,30.204837,71.424383,Motor Vehicle Theft,Property,Not Used,Male,28,Male,36.0,2.0,Pending
PK-000542,FIR-0062/2024,2024-02-12 17:00:11,2024-02-12,17:00:11,17,Monday,February,2024,Sindh,Karachi,Lyari,"House #895, Lyari",Lyari PS,24.880095,67.018859,Robbery,Property,Knife,Female,46,Male,23.0,3.0,Pending
PK-000543,FIR-0029/2024,2024-02-13 04:49:38,2024-02-13,04:49:38,4,Tuesday,February,2024,Sindh,Karachi,Malir,Main Malir Bazaar,Malir PS,24.898785,67.200241,Hurt / Assault,Violent,Blunt Object,Female,59,Male,15.0,2.0,Pending
PK-000544,FIR-0028/2024,2024-02-13 12:02:28,2024-02-13,12:02:28,12,Tuesday,February,2024,KPK,Mardan,Saddar,Saddar Service Road,Saddar PS,34.195214,72.018983,Kidnapping / Abduction,Violent,Not Used,Female,15,Male,20.0,3.0,Under Investigation
PK-000545,FIR-0003/2024,2024-02-14 08:05:27,2024-02-14,08:05:27,8,Wednesday,February,2024,Punjab,Lahore,Walled City,Walled City Service Road,Walled City PS,31.581902,74.319741,Hurt / Assault,Violent,Blunt Object,Male,20,Male,32.0,1.0,Under Investigation
PK-000546,FIR-0045/2024,2024-02-14 15:02:38,2024-02-14,15:02:38,15,Wednesday,February,2024,Sindh,Karachi,Korangi,Korangi Park area,Korangi PS,24.839237,67.149486,Theft,Property,Not Used,Male,16,Male,35.0,1.0,Pending
PK-000547,FIR-0105/2024,2024-02-14 19:15:35,2024-02-14,19:15:35,19,Wednesday,February,2024,Punjab,Khanewal,City Center,Street near City Center Mosque,City Center PS,30.303735,71.940001,Burglary,Property,Not Used,Male,44,Male,19.0,1.0,Pending
PK-000548,FIR-0032/2024,2024-02-15 09:07:57,2024-02-15,09:07:57,9,Thursday,February,2024,Sindh,Karachi,Saddar,Near Saddar Petrol Pump,Saddar PS,24.855088,67.02921,Kidnapping / Abduction,Violent,Not Used,Female,37,Male,31.0,5.0,Arrested
PK-000549,FIR-0065/2024,2024-02-16 01:53:03,2024-02-16,01:53:03,1,Friday,February,2024,Punjab,Multan,Shalimar Colony,Shalimar Colony Bus Stop,Bosan Road PS,30.230386,71.513669,Theft,Property,Not Used,Male,34,Male,42.0,1.0,Under Investigation
PK-000550,FIR-0001/2024,2024-02-20 11:42:50,2024-02-20,11:42:50,11,Tuesday,February,2024,Punjab,Sialkot,University Town,University Town Service Road,University Town PS,32.504801,74.599955,Cybercrime / Fraud,Cyber,Not Used,Female,42,Male,37.0,1.0,Pending
PK-000551,FIR-0010/2024,2024-02-21 17:48:23,2024-02-21,17:48:23,17,Wednesday,February,2024,Punjab,Lahore,DHA Lahore,Street near DHA Lahore Mosque,DHA Lahore PS,31.470718,74.404206,Cattle Theft,Property,Not Used,Female,20,Unknown,,,Pending
PK-000552,FIR-0008/2024,2024-02-23 07:35:47,2024-02-23,07:35:47,7,Friday,February,2024,Sindh,Karachi,Saddar,Main Saddar Bazaar,Saddar PS,24.861783,67.022368,Burglary,Property,Not Used,Male,43,Male,26.0,1.0,Under Investigation
PK-000553,FIR-0043/2024,2024-02-25 16:46:15,2024-02-25,16:46:15,16,Sunday,February,2024,Punjab,Bahawalpur,Mall Road,Mall Road Bus Stop,Mall Road PS,29.344599,71.69132,Burglary,Property,Not Used,Female,42,Male,40.0,1.0,Arrested
PK-000554,FIR-0050/2024,2024-02-29 19:04:47,2024-02-29,19:04:47,19,Thursday,February,2024,Sindh,Karachi,Gulshan-e-Iqbal,Near Gulshan-e-Iqbal Petrol Pump,Gulshan-e-Iqbal PS,24.931778,67.097944,Theft,Property,Not Used,Female,61,Unknown,,,Pending
PK-000555,FIR-0016/2024,2024-03-02 04:35:05,2024-03-02,04:35:05,4,Saturday,March,2024,KPK,Peshawar,Mall Road,Near Mall Road Petrol Pump,Mall Road PS,33.991511,71.553602,Robbery,Property,Firearm,Male,30,Unknown,,,Pending
PK-000556,FIR-0011/2024,2024-03-03 21:58:33,2024-03-03,21:58:33,21,Sunday,March,2024,Sindh,Karachi,Clifton,Near Clifton Petrol Pump,Clifton PS,24.810064,67.025668,Murder,Violent,Firearm,Female,52,Unknown,,,Under Investigation
PK-000557,FIR-0006/2024,2024-03-04 20:07:54,2024-03-04,20:07:54,20,Monday,March,2024,Punjab,Multan,Gulgasht Colony,"Plot 2, Gulgasht Colony",Gulgasht PS,30.241666,71.504493,Theft,Property,Not Used,Female,48,Male,32.0,1.0,Under Investigation
PK-000558,FIR-0128/2024,2024-03-05 14:06:42,2024-03-05,14:06:42,14,Tuesday,March,2024,ICT,Islamabad,Civil Lines,Main Civil Lines Bazaar,Civil Lines PS,33.682918,73.040686,Drug Possession,Drug,Not Used,Female,17,Male,29.0,1.0,Arrested
PK-000559,FIR-0152/2024,2024-03-06 19:31:48,2024-03-06,19:31:48,19,Wednesday,March,2024,Balochistan,Quetta,Cantt,Cantt Market,Cantt PS,30.191621,66.970406,Rape,Violent,Not Used,Male,56,Male,22.0,1.0,Arrested
PK-000560,FIR-0014/2024,2024-03-07 13:18:43,2024-03-07,13:18:43,13,Thursday,March,2024,Punjab,Faisalabad,Old City,Old City Park area,Old City PS,31.476019,73.121692,Robbery,Property,Knife,Male,45,Unknown,,,Pending
PK-000561,FIR-0013/2024,2024-03-08 11:57:40,2024-03-08,11:57:40,11,Friday,March,2024,Punjab,Multan,Chungi No. 9,Near Chungi No. 9 Petrol Pump,New Multan PS,30.214065,71.46793,Theft,Property,Not Used,Male,40,Male,33.0,1.0,Pending
PK-000562,FIR-0049/2024,2024-03-10 10:24:46,2024-03-10,10:24:46,10,Sunday,March,2024,Sindh,Karachi,Korangi,"Sector B, Korangi",Korangi PS,24.847967,67.148643,Theft,Property,Not Used,Male,37,Female,24.0,3.0,Pending
PK-000563,FIR-0022/2024,2024-03-11 09:53:03,2024-03-11,09:53:03,9,Monday,March,2024,Punjab,Rawalpindi,City Center,"Sector D, City Center",City Center PS,33.586942,73.005942,Theft,Property,Not Used,Male,16,Unknown,,,Pending
PK-000564,FIR-0161/2024,2024-03-11 11:38:01,2024-03-11,11:38:01,11,Monday,March,2024,Balochistan,Quetta,Saddar,Saddar Market,Saddar PS,30.191034,67.013362,Theft,Property,Not Used,Male,33,Male,16.0,1.0,Arrested
PK-000565,FIR-0026/2024,2024-03-12 08:06:29,2024-03-12,08:06:29,8,Tuesday,March,2024,Punjab,Multan,Multan Cantt,Multan Cantt Park area,Cantt PS,30.212179,71.445235,Theft,Property,Not Used,Male,30,Unknown,,,Pending
PK-000566,FIR-0078/2024,2024-03-14 03:13:15,2024-03-14,03:13:15,3,Thursday,March,2024,Sindh,Karachi,Saddar,Saddar Bus Stop,Saddar PS,24.856988,67.030506,Burglary,Property,Not Used,Male,57,Male,34.0,1.0,Pending
PK-000567,FIR-0100/2024,2024-03-14 17:00:09,2024-03-14,17:00:09,17,Thursday,March,2024,Punjab,Faisalabad,City Center,City Center Park area,City Center PS,31.464114,73.108336,Burglary,Property,Not Used,Male,35,Unknown,,,Pending
PK-000568,FIR-0002/2024,2024-03-16 17:15:13,2024-03-16,17:15:13,17,Saturday,March,2024,Punjab,Multan,Northern Bypass,"Sector D, Northern Bypass",Cantt PS,30.270304,71.458777,Theft,Property,Not Used,Male,31,Unknown,,,Pending
PK-000569,FIR-0041/2024,2024-03-24 00:34:48,2024-03-24,00:34:48,0,Sunday,March,2024,Punjab,Sahiwal,Civil Lines,Civil Lines Bus Stop,Civil Lines PS,30.656653,73.0812,Domestic Violence,Violent,Not Used,Male,81,Unknown,,,Pending
PK-000570,FIR-0076/2024,2024-03-24 00:49:01,2024-03-24,00:49:01,0,Sunday,March,2024,Punjab,Sialkot,Model Town,"House #452, Model Town",Model Town PS,32.496377,74.523314,Motor Vehicle Theft,Property,Not Used,Male,20,Male,26.0,1.0,Arrested
PK-000571,FIR-0079/2024,2024-03-24 04:53:37,2024-03-24,04:53:37,4,Sunday,March,2024,Punjab,Multan,Chowk Kumharanwala,"Sector D, Chowk Kumharanwala",City PS,30.201196,71.47163,Hurt / Assault,Violent,Firearm,Male,23,Male,39.0,1.0,Arrested
PK-000572,FIR-0083/2024,2024-03-29 03:08:31,2024-03-29,03:08:31,3,Friday,March,2024,Punjab,Bahawalpur,Airport Road,Near Airport Road Chowk,Airport Road PS,29.403897,71.681926,Murder,Violent,Blunt Object,Male,40,Male,17.0,1.0,Released on Bail
PK-000573,FIR-0034/2024,2024-03-30 14:21:48,2024-03-30,14:21:48,14,Saturday,March,2024,Punjab,Rawalpindi,Old City,"Plot 122, Old City",Old City PS,33.586241,72.995655,Attempted Murder,Violent,Firearm,Male,33,Female,30.0,1.0,Under Investigation
PK-000574,FIR-0089/2024,2024-03-30 16:45:03,2024-03-30,16:45:03,16,Saturday,March,2024,KPK,Peshawar,Cantt,Cantt Bus Stop,Cantt PS,34.011319,71.491169,Burglary,Property,Not Used,Male,24,Male,29.0,1.0,Released on Bail
PK-000575,FIR-0067/2024,2024-04-02 22:02:42,2024-04-02,22:02:42,22,Tuesday,April,2024,Punjab,Multan,Chowk Kumharanwala,Near Chowk Kumharanwala Petrol Pump,City PS,30.203382,71.481321,Dacoity,Violent,Firearm,Male,28,Male,22.0,3.0,Arrested
PK-000576,FIR-0023/2024,2024-04-03 08:23:49,2024-04-03,08:23:49,8,Wednesday,April,2024,ICT,Islamabad,City Center,City Center Bus Stop,City Center PS,33.720778,73.071444,Cybercrime / Fraud,Cyber,Not Used,Female,36,Male,14.0,1.0,Pending
PK-000577,FIR-0001/2024,2024-04-04 20:35:08,2024-04-04,20:35:08,20,Thursday,April,2024,Punjab,Multan,Chungi No. 14,Near Chungi No. 14 Petrol Pump,New Multan PS,30.208682,71.467481,Motor Vehicle Theft,Property,Not Used,Female,38,Unknown,,,Under Investigation
PK-000578,FIR-0084/2024,2024-04-04 23:18:48,2024-04-04,23:18:48,23,Thursday,April,2024,Punjab,Multan,New Multan,"Plot 263, New Multan",New Multan PS,30.2352,71.473634,Attempted Murder,Violent,Knife,Female,33,Male,33.0,1.0,Arrested
PK-000579,FIR-0018/2024,2024-04-06 10:09:48,2024-04-06,10:09:48,10,Saturday,April,2024,Sindh,Karachi,North Nazimabad,North Nazimabad Market,North Nazimabad PS,24.933567,67.040211,Cybercrime / Fraud,Cyber,Not Used,Male,38,Unknown,,,Pending
PK-000580,FIR-0043/2024,2024-04-07 20:04:02,2024-04-07,20:04:02,20,Sunday,April,2024,Punjab,Lahore,Johar Town,Johar Town Park area,Johar Town PS,31.46516,74.271722,Motor Vehicle Theft,Property,Not Used,Male,34,Unknown,,,Pending
PK-000581,FIR-0014/2024,2024-04-08 02:21:47,2024-04-08,02:21:47,2,Monday,April,2024,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Service Road,Gulshan-e-Iqbal PS,24.920135,67.102339,Burglary,Property,Not Used,Male,40,Unknown,,,Pending
PK-000582,FIR-0004/2024,2024-04-08 21:35:47,2024-04-08,21:35:47,21,Monday,April,2024,Balochistan,Quetta,Cantt,Cantt Market,Cantt PS,30.138161,67.008929,Theft,Property,Not Used,Male,37,Unknown,,,Pending
PK-000583,FIR-0049/2024,2024-04-11 14:00:10,2024-04-11,14:00:10,14,Thursday,April,2024,Punjab,Multan,Suraj Miani,"Block 5, Suraj Miani",Sadar PS,30.211532,71.433892,Cybercrime / Fraud,Cyber,Not Used,Female,59,Unknown,,,Pending
PK-000584,FIR-0020/2024,2024-04-12 19:38:39,2024-04-12,19:38:39,19,Friday,April,2024,Punjab,Rawalpindi,Model Town,"Plot 242, Model Town",Model Town PS,33.578955,73.039017,Motor Vehicle Theft,Property,Not Used,Female,47,Unknown,,,Under Investigation
PK-000585,FIR-0093/2024,2024-04-14 14:17:34,2024-04-14,14:17:34,14,Sunday,April,2024,Punjab,Faisalabad,Mall Road,Mall Road Market,Mall Road PS,31.469587,73.165088,Cattle Theft,Property,Not Used,Male,8,Male,24.0,2.0,Pending
PK-000586,FIR-0090/2024,2024-04-18 08:14:59,2024-04-18,08:14:59,8,Thursday,April,2024,KPK,Abbottabad,Model Town,Main Model Town Bazaar,Model Town PS,34.163123,73.20869,Drug Possession,Drug,Not Used,Male,25,Male,24.0,1.0,Arrested
PK-000587,FIR-0043/2024,2024-04-19 01:33:31,2024-04-19,01:33:31,1,Friday,April,2024,Punjab,Faisalabad,Cantt,Cantt Bus Stop,Cantt PS,31.48516,73.143579,Murder,Violent,Knife,Male,39,Male,26.0,1.0,Released on Bail
PK-000588,FIR-0015/2024,2024-04-20 18:53:59,2024-04-20,18:53:59,18,Saturday,April,2024,Punjab,Lahore,Gulberg,Gulberg Market,Gulberg PS,31.525713,74.361647,Attempted Murder,Violent,Knife,Female,36,Male,30.0,2.0,Under Investigation
PK-000589,FIR-0036/2024,2024-04-21 03:10:37,2024-04-21,03:10:37,3,Sunday,April,2024,Balochistan,Quetta,City Center,Street near City Center Mosque,City Center PS,30.177898,66.946758,Motor Vehicle Theft,Property,Not Used,Male,37,Female,35.0,1.0,Under Investigation
PK-000590,FIR-0015/2024,2024-04-21 04:16:04,2024-04-21,04:16:04,4,Sunday,April,2024,Punjab,Multan,Old City,Old City Market,City PS,30.196233,71.477466,Theft,Property,Not Used,Male,29,Female,21.0,1.0,Arrested
PK-000591,FIR-0023/2024,2024-04-25 18:23:22,2024-04-25,18:23:22,18,Thursday,April,2024,Punjab,Multan,New Multan,New Multan Bus Stop,New Multan PS,30.243326,71.46879,Theft,Property,Not Used,Male,74,Female,25.0,1.0,Pending
PK-000592,FIR-0067/2024,2024-04-25 22:10:24,2024-04-25,22:10:24,22,Thursday,April,2024,KPK,Swat,Old City,Old City Market,Old City PS,35.197715,72.426343,Burglary,Property,Not Used,Male,32,Male,24.0,1.0,Pending
